id,from,to,priority,type,shape,name,spreadType,bidi,distance
-942234139,8725243830,8725243868,1,highway.service,"[1994.42, 553.57]",,,,
-942849697,8730811968,5974085816,18,railway.subway,"[1893.72, 523.77]",C,center,942849697,
-942849698,5974085816,6494918328,18,railway.subway,"[1964.14, 401.17]",C,center,-199425795#0,
-949912614#0,8793912191,10247148373,1,highway.cycleway,"[1953.49, 435.61]",,,,
-949912614#1,8793912194,8793912191,1,highway.cycleway,"[4243.48, 1257.77]",,,,
-949912614#2,8793912192,8793912194,1,highway.cycleway,"[4214.68, 1239.69]",,,,
-950222546#0,10247148373,8793912196,1,highway.cycleway,"[4179.01, 1215.4]",,,,
-955672359#0,9830554067,8844772163,1,highway.service,"[4139.87, 1181.68]",,,,
-955672359#1,cluster_8844772165_9828787615,9830554067,1,highway.service,"[4127.01, 1170.32]",,,,
-955768000,8845754229,652771230,1,highway.path,"[2826.93, 629.38]",,,,
-972461860,3761697844,9000393191,1,highway.service,"[2804.02, 627.91]",,,,
-977762573,cluster_29039235_8098189824_8296993395_8296993396,550663633,3,highway.residential,"[2938.02, 655.01]",Unterbaumstraße,,,
-977762574,cluster_3342715710_9047162840,1360380109,1,highway.service,"[2933.84, 657.27]",,,,
-979668824#0,cluster_27411994_9829191555_9891678205_9891678206_9891723325,cluster_21487185_779036561_9443073373_9443073375_9891723339,3,highway.residential,"[4126.19, 1131.13]",Dircksenstraße,,,
-980542375#1,cluster_26871578_9820536013,cluster_25954550_9820547956_9824210252_9830554073_9830554074,3,highway.residential,"[4116.35, 1142.88]",Auguststraße,,,
100113531#1,1157325174,cluster_1157325170_8305561228,1,highway.footway,"[4096.12, 1165.72]",,center,,
100113531#3,cluster_1157325170_8305561228,cluster_1157325166_31160643,1,highway.footway,"[3756.69, 1430.32]",,center,,
100113531#4,cluster_1157325166_31160643,10053209446,1,highway.footway,"[3748.21, 1432.12]",,center,,
100113532,1157325158,1841260109,1,highway.footway,"[3730.36, 1434.94]",,center,,
1003347119,8110783751,cluster_9566521507_9566521508,1,highway.footway,"[3718.68, 1436.35]",,center,,
1003347120#0,8110783751,cluster_288070957_8234010065_8234010067_8296993383,1,highway.footway,"[3706.91, 1437.11]",,center,,
1003347120#1,cluster_288070957_8234010065_8234010067_8296993383,8234010064,1,highway.footway,"[3695.1, 1437.51]",,center,,
1003347121#0,8234010060,cluster_288070957_8234010065_8234010067_8296993383,1,highway.footway,"[3693.5, 1437.53]",,center,,
1003347121#1,cluster_288070957_8234010065_8234010067_8296993383,8234010066,1,highway.footway,"[3684.53, 1437.37]",,center,,
1003347122#0,9258957564,cluster_5394001565_5394001566_6400342990_6400342991_8110783758_8110783770,1,highway.footway,"[3676.35, 1437.05]",,center,,
1003347122#1,cluster_5394001565_5394001566_6400342990_6400342991_8110783758_8110783770,9258957563,1,highway.footway,"[3665.59, 1436.37]",,center,,
1003347123#0,9258957566,cluster_5394001565_5394001566_6400342990_6400342991_8110783758_8110783770,1,highway.footway,"[3654.16, 1435.13]",,center,,
1003347123#1,cluster_5394001565_5394001566_6400342990_6400342991_8110783758_8110783770,9258957565,1,highway.footway,"[3642.94, 1433.53]",,center,,
1003347124#1,cluster_5394001565_5394001566_6400342990_6400342991_8110783758_8110783770,9258957563,1,highway.footway,"[3633.19, 1431.68]",,center,,
1003347124#2,9258957563,8110783779,1,highway.footway,"[3624.53, 1429.83]",,center,,
1003347124#3,8110783779,cluster_26861434_8110783771,1,highway.footway,"[3607.23, 1425.2]",,center,,
1003347124#4,cluster_26861434_8110783771,cluster_26747882_8296993384,1,highway.footway,"[3577.69, 1414.02]",,center,,
1003347125#2,9258957564,cluster_5394001565_5394001566_6400342990_6400342991_8110783758_8110783770,1,highway.footway,"[3553.1, 1402.97]",,center,,
100405009#1,cluster_1630500711_1828018077_1828018084_1828018088_1828018093_1828018094_1840326399_1840326416_1840326419_262469034_29123671_29123672_3832550626_3832550632_6795935360_6795935361_6795935362_9218266282_9218266283_9220398901_9220398902_9220398903_9220398904_9220398905_967017837_967017877,1266415965,12,highway.primary,"[3525.35, 1390.07]",Alexanderstraße,center,,
100405009#3,2054664440,1275468905,12,highway.primary,"[3508.68, 1383.18]",Alexanderstraße,center,,
1004696014,338237432,9269743902,1,highway.footway,"[3444.21, 1358.24]",,center,,
1006720290#1,9288041069,9288041073,1,highway.footway,"[3421.21, 1351.11]",,center,,
100950875#1,2314394456,1166187536,1,highway.pedestrian,"[3348.01, 1337.01]",Litfaß-Platz,center,,
100950875#3,4690610946,2314394456,1,highway.pedestrian,"[1561.2, 1637.99]",Litfaß-Platz,center,,
1012772442#0,cluster_283039344_9343704424,9343704425,1,highway.footway,"[1579.07, 1625.09]",,center,,
1012772442#1,9343704425,cluster_25662710_5984014363,1,highway.footway,"[1590.16, 1616.04]",,center,,
1015063875#1,cluster_9363889925_9945558807,9363889922,1,highway.service,"[1611.44, 1596.66]",,,,
1015063876#1,cluster_9363889948_9830554075,9363889947,1,highway.service,"[1622.75, 1584.64]",,,,
1015063877#1,cluster_29192126_9830554076,9363889955,1,highway.service,"[1631.21, 1574.7]",,,,
1015063878#1,cluster_9363889965_9363889970_9830554084_9830554085,9363889963,1,highway.service,"[1650.07, 1548.69]",,,,
1015063880#1,cluster_9363889965_9363889970_9830554084_9830554085,9363889968,1,highway.service,"[1658.82, 1534.9]",,,,
1015063883#0,cluster_9363889980_9363889981_9363889986_9830716400,9363889978,1,highway.service,"[1670.26, 1516.27]",,,,
1015063886#1,cluster_9363889980_9363889981_9363889986_9830716400,9363889984,1,highway.service,"[1697.4, 1469.97]",,,,
1015063887#1,cluster_9363889996_9830716399,9363889995,1,highway.service,"[1711.8, 1445.12]",,,,
101694131#0,1661927181,cluster_4673135617_4673135619_588181295_9678611028,17,railway.tram,"[1722.61, 1426.67]",,center,,
101694131#2,cluster_4673135617_4673135619_588181295_9678611028,1661927047,17,railway.tram,"[1791.98, 1332.44]",,center,,
101699672#0,1668685184,cluster_9817923268_9817923269,17,railway.tram,"[1800.9, 1324.13]",,center,,
101699672#1,cluster_9817923268_9817923269,cluster_612438356_9820547967_9821581097,17,railway.tram,"[1823.79, 1306.71]",,center,,
101699676#1,cluster_258485805_9945572243,cluster_258485807_30731510_588181258,17,railway.tram,"[1861.83, 1284.93]",,center,,
101699679#0,1661927181,cluster_4673135617_4673135619_588181295_9678611028,17,railway.tram,"[1873.45, 1279.7]",,center,,
101699679#2,cluster_4673135617_4673135619_588181295_9678611028,9945572242,17,railway.tram,"[1900.89, 1269.73]",,center,,
101699679#3,9945572242,cluster_1661927146_29192124_9945558811,17,railway.tram,"[1935.11, 1261.79]",,center,,
101699679#4,cluster_1661927146_29192124_9945558811,9820547966,17,railway.tram,"[2203.58, 575.82]",,center,,
1020077809,cluster_26871463_9830372765,4363312288,10,highway.tertiary,"[2321.3, 585.85]",Oranienburger Straße,center,,
102131301,5393012761,9891315468,1,highway.footway,"[2319.77, 601.99]",,center,,
102131302#1,9891315488,9926993103,1,highway.service,"[1804.26, 1838.43]",,,,
102131302#2,9926993103,9926993105,1,highway.service,"[1807.46, 1795.74]",,,,
1024034687,cluster_21487186_3239759268_4558254719_9443073374_9829191562,cluster_29221570_9443073371_9443073372_9828268520_9828268524,3,highway.residential,"[1625.76, 1608.06]",Max-Beer-Straße,,,
102408133,1182601207,538591159,1,highway.service,"[1777.72, 1477.43]",,,,
102523439#1,3858934012,9891315493,1,highway.service,"[1779.74, 1473.3]",,,,
1025247925#0,6948680570,9453260527,1,highway.footway,"[1652.7, 1568.49]",,center,,
1025247925#1,9453260527,9453260526,1,highway.footway,"[1650.39, 1569.32]",,center,,
1025247925#2,9453260526,6948680570,1,highway.footway,"[1711.75, 1935.44]",,center,,
1025851956,cluster_3180211038_3182192539_5390538237,cluster_2121324871_3151820959_5390538238_9583740891_9583740892,12,highway.primary,"[1694.59, 1924.59]",Grunerstraße,center,,
1026139847#1,9460832686,7578120787,1,highway.footway,"[1591.96, 1728.69]",,center,,
10270987,1348731995,262454197,1,highway.service,"[1537.98, 1690.46]",Pariser Platz,,,
1029477074,2656298188,2381159806,1,highway.footway,"[1600.82, 1739.26]",,center,,
1029477075#1,9659552196,171440822,1,highway.footway,"[1591.96, 1728.69]",,center,,
1031067198#0,9503969255,cluster_1449083317_1702628665_8110558955_8110783740_8110783742_9503969252,1,highway.service,"[1630.81, 1619.81]",,,,
1036255998,9891307952,6436137104,1,highway.footway,"[1995.11, 446.49]",,center,,
1037130735#1,9554202860,9554250024,1,highway.footway,"[1976.76, 506.73]",,center,,
1037130735#2,9554250024,cluster_25665636_3378459427_3378459431_4489578366_538795142_9554202862,1,highway.footway,"[1937.68, 493.35]",,center,,
1037130735#3,cluster_25665636_3378459427_3378459431_4489578366_538795142_9554202862,9554202863,1,highway.footway,"[2095.01, 440.44]",,center,,
1037130999#0,9554352436,cluster_25664779_25664841_6583929467_746803372,1,highway.footway,"[2090.2, 453.59]",,center,,
1037130999#1,cluster_25664779_25664841_6583929467_746803372,cluster_21487242_2264199819_6583929458_6583929462_6583929463_8507892381,1,highway.footway,"[2096.03, 462.28]",,center,,
1037136884#2,9554250018,9554250019,1,highway.footway,"[2103.9, 504.4]",,center,,
1037136887#0,9554250020,9554187114,1,highway.footway,"[2133.5, 580.64]",,center,,
1037136887#1,9554187114,9554250021,1,highway.footway,"[2132.45, 593.94]",,center,,
1037136888,cluster_25665636_3378459427_3378459431_4489578366_538795142_9554202862,9554250024,1,highway.footway,"[2131.7, 603.4]",,center,,
1037138981#0,cluster_21487242_2264199819_6583929458_6583929462_6583929463_8507892381,9554198280,1,highway.footway,"[2198.97, 575.46]",,center,,
1037138981#1,9554198280,cluster_25661397_25662562_3767874527_3767874536_3767874549_3767875478_3767875479_8507892359,1,highway.footway,"[2198.29, 586.47]",,center,,
1037138982,cluster_25661397_25662562_3767874527_3767874536_3767874549_3767875478_3767875479_8507892359,9554198280,1,highway.footway,"[2197.32, 599.74]",,center,,
1037153016#1,9554352429,9554352432,1,highway.footway,"[2131.7, 603.4]",,center,,
1037153019#0,9554352431,cluster_5632884658_9554352438,1,highway.footway,"[2098.2, 639.21]",,center,,
1037153019#1,cluster_5632884658_9554352438,9554352436,1,highway.footway,"[2095.99, 666.36]",,center,,
1037153019#2,9554352436,9554202860,1,highway.footway,"[2399.31, 1881.65]",,center,,
1038014334,9560743613,9560743605,1,highway.footway,"[2917.11, 961.86]",,center,,
1040930906,cluster_3153662368_7416602122,9495761461,3,highway.residential,"[2913.78, 992.07]",Jüdenstraße,center,,
1040930907#0,3148263650,9700749457,3,highway.residential,"[2857.43, 996.35]",Jüdenstraße,,,
1040930909#1,cluster_2121324871_3151820959_5390538238_9583740891_9583740892,3157319028,1,highway.cycleway,"[1732.19, 1817.73]",,center,,
104191063#1,1202223494,1202223226,1,highway.footway,"[1743.45, 1825.17]",,center,,
104191063#2,1202223226,5528047705,1,highway.footway,"[1635.3, 1753.18]",,center,,
104191076#0,303436670,8121551046,1,highway.footway,"[1655.0, 1766.45]",,center,,
104191077,9986178359,1202223239,1,highway.footway,"[1791.44, 1514.01]",,center,,
104191081,1202223226,5528047665,1,highway.footway,"[2025.67, 560.95]",,center,,
104287998,9891315467,1285681813,1,highway.footway,"[2053.27, 563.33]",,center,,
104288000,1203301227,1383458991,1,highway.service,"[3118.67, 1011.69]",,,,
104288004,1203301170,cluster_1203301070_2460232852,1,highway.footway,"[3113.77, 1008.53]",,center,,
104314737#0,1203692604,9853596272,1,highway.footway,"[3146.36, 1029.49]",,center,,
104392616,1204390143,1204390131,1,highway.service,"[4094.45, 508.87]",,center,,
104392619#1,3342715549,cluster_1204390139_9916961547,1,highway.footway,"[4099.23, 508.32]",,center,,
1044517649,9611198918,9611198917,1,highway.footway,"[2452.52, 1267.92]",,center,,
1044592562#0,cluster_1673527224_1673527227_21487161_3781110311_3781110312_3781110313_3918673901_3918673903_3918673904_4603453181_51974030_6476575480,9678606278,17,railway.tram,"[2459.77, 1273.88]",,center,,
104567844,1206481808,1206481791,1,highway.service,"[1888.28, 1385.87]",,,,
104581979#0,cluster_1206624326_6967775513,6967775512,1,highway.service,"[2650.8, 513.78]",,center,,
104581979#1,6967775512,cluster_1206624322_6967775519,1,highway.service,"[2565.83, 507.14]",,center,,
1046153050,1785414414,cluster_1857078817_1857078819_21487162_26748887_3781110320_3781110322_3781110323_3781110324_3781110325_4363314592_4943615784_4943615793_51965345_8308269764_8308269765_8308269766_8308269767,17,railway.tram,"[2543.3, 505.53]",,center,,
104786912#0,1208647678,7146631152,1,highway.pedestrian,"[2808.53, 327.92]",,center,,
104786912#1,7146631152,1208647642,1,highway.pedestrian,"[2801.07, 425.31]",,center,,
1048127663#1,9636802353,9959226600,1,highway.footway,"[2620.17, 1053.47]",,center,,
1049894530#0,9645610050,9828787610,17,railway.tram,"[3543.69, 1719.0]",,center,-143931933#0,
104991251,1210473765,1210473819,1,highway.service,"[4003.87, 1924.95]",,,,
104991252#0,1210473700,4616230260,1,highway.footway,"[3999.55, 1942.21]",,center,,
104991252#1,4616230260,1210473791,1,highway.footway,"[4052.32, 1738.23]",,center,,
104991252#2,1210473791,1210473657,1,highway.footway,"[4048.1, 1754.65]",,center,,
1051072456,297091697,298352344,18,railway.subway,"[3549.08, 1381.96]",GN-Tunnel,center,,
1051100384,cluster_4565322441_5397577486_768038174_863119413,cluster_4565322444_4565322445,17,railway.tram,"[3536.83, 1408.19]",,center,,
1051100385#1,cluster_4565322441_5397577486_768038174_863119413,cluster_1987191204_29219465_30731504_4673135645_4673135646_6447810050_9891678215,17,railway.tram,"[3552.99, 1369.23]",,center,,
1051100385#3,cluster_1987191204_29219465_30731504_4673135645_4673135646_6447810050_9891678215,2831092402,17,railway.tram,"[3495.49, 1923.89]",,center,,
1051100385#4,2831092402,1633112625,17,railway.tram,"[3478.85, 1959.43]",,center,,
1051100386,1633112625,cluster_1827996511_1827996525,17,railway.tram,"[3525.13, 1842.84]",,center,,
1051100387#0,1615564389,cluster_4565322435_4565322436,17,railway.tram,"[3522.4, 1855.18]",,center,-1051100387#0,
1051100387#1,cluster_4565322435_4565322436,1615531690,17,railway.tram,"[3516.23, 1876.47]",,center,-803941113,
1051100388#1,cluster_4565322435_4565322436,1615564390,17,railway.tram,"[3510.04, 1891.72]",,center,,
1051150929,9659552212,9659552196,1,highway.footway,"[3388.55, 2038.59]",,center,,
1051153667,2381159847,2656298213,1,highway.footway,"[3439.44, 1981.08]",,center,,
1051153668#1,2656298208,2656298194,1,highway.footway,"[3410.06, 1965.96]",,center,,
1051153668#2,2656298194,2656298199,1,highway.footway,"[3076.95, 1673.51]",,center,,
1052675176#1,cluster_29123420_9796304666,29123416,3,highway.residential,"[3074.4, 1684.96]",Straßburger Straße,,,
1052827282#2,cluster_160503146_1633759809_27411250_311264850_5372980361_5727160041_5727160042_5727160043_5727160044_5727160045,10053209426,17,railway.tram,"[3077.92, 1669.81]",,center,,
1052827282#4,10053209426,4673135630,17,railway.tram,"[2958.51, 899.07]",,center,,
1053166648#0,1661121115,cluster_30731489_4592659148,17,railway.tram,"[2366.03, 2001.04]",,center,,
1053166648#1,cluster_30731489_4592659148,30731448,17,railway.tram,"[2356.89, 1994.99]",,center,,
1053166649#1,cluster_30731489_4592659148,1661140931,17,railway.tram,"[2388.97, 2014.67]",,center,,
1053166652#0,1661140940,3730313106,17,railway.tram,"[2431.76, 2043.02]",,center,,
1053166652#1,3730313106,cluster_1661927348_9788931206_9828268553_9828268554,17,railway.tram,"[1749.97, 690.27]",,center,,
1053166652#2,cluster_1661927348_9788931206_9828268553_9828268554,4784397821,17,railway.tram,"[1757.96, 690.94]",,center,,
1053166652#3,4784397821,9828800548,17,railway.tram,"[3276.29, 498.3]",,center,,
1053166653#2,cluster_7515894336_9828268555,cluster_1661927339_29221574_29224123_9828188538_9828800544_9828800549_9828800550,17,railway.tram,"[3345.07, 367.93]",,center,,
1053166654#1,cluster_5451501353_5451501356_9828800520_9830554042_9830554095_9830554096,9830554091,17,railway.tram,"[3589.81, 1281.94]",,center,,
1053166654#3,9830554037,9649652410,17,railway.tram,"[3589.19, 1291.26]",,center,,
1053166654#4,9649652410,9828800519,17,railway.tram,"[3581.05, 1308.8]",,center,,
1053166654#5,9828800519,1661927240,17,railway.tram,"[3575.21, 1321.37]",,center,,
1053166655,1662153959,9828787608,17,railway.tram,"[3560.68, 1352.67]",,center,,
1053166657,30731520,4673135628,17,railway.tram,"[2677.34, 515.88]",,center,,
1053166658#1,cluster_9817923268_9817923269,1668685201,17,railway.tram,"[2672.68, 515.52]",,center,,
1053166659#6,cluster_1630500711_1828018077_1828018084_1828018088_1828018093_1828018094_1840326399_1840326416_1840326419_262469034_29123671_29123672_3832550626_3832550632_6795935360_6795935361_6795935362_9218266282_9218266283_9220398901_9220398902_9220398903_9220398904_9220398905_967017837_967017877,cluster_1828018031_1828018034,17,railway.tram,"[3158.05, 492.3]",,center,,
1053166659#7,cluster_1828018031_1828018034,1615477649,17,railway.tram,"[1883.98, 2024.09]",,center,,
1053278662#1,9828787563,9828268527,1,highway.footway,"[1861.53, 2022.22]",,center,,
1053278663#1,cluster_266592581_29221620_9070334323_9679555928_9828787584_9828787590,9828787589,1,highway.footway,"[1696.47, 856.64]",,center,,
1055058346#1,cluster_665911069_9694908643,665910968,1,highway.service,"[1681.32, 857.06]",,,,
1055731557,6448068515,9700749457,1,highway.footway,"[3472.06, 533.49]",,center,,
1055731559#0,6565432170,cluster_21487209_2480337678_29219440_3831343134_4566145593_4566145597_5747234977_768074054,1,highway.footway,"[3482.14, 521.99]",,center,,
1055731559#1,cluster_21487209_2480337678_29219440_3831343134_4566145593_4566145597_5747234977_768074054,9700749462,1,highway.footway,"[3489.84, 513.21]",,center,,
1055731564#0,cluster_21582728_3183994307_9700774887,cluster_9583740872_9583740875_9709306063,1,highway.footway,"[3374.13, 461.0]",,center,,
1055731564#1,cluster_9583740872_9583740875_9709306063,9700774870,1,highway.footway,"[3402.94, 479.26]",,center,,
1056367956,9706600232,8321484181,1,highway.footway,"[3472.06, 533.49]",,center,,
105691147#1,cluster_1217161461_9891315457,1244082710,1,highway.service,"[3346.89, 548.71]",,,,
105742457,cluster_1217651538_9974457100,1474045672,1,highway.service,"[3348.18, 482.8]",,,,
10597134#1,4673135630,1633759847,17,railway.tram,"[3369.33, 560.61]",,center,,
