id,from,to,priority,type,shape,name,spreadType,bidi,distance
-148452597#3,9891723335,cluster_1615531694_1711820643_1711820649_27411306_735963001,17,railway.tram,"3977.93,1337.06 3975.94,1341.35 3974.85,1344.72 3974.18,1347.65",,center,148452597#3,
-148452597#4,9891723340,9891723335,17,railway.tram,"4023.07,1289.22 4014.37,1298.86 4013.03,1300.20 4007.27,1305.99 3983.06,1329.28 3979.53,1333.60 3977.93,1337.06",,center,148452597#4,
-148457213#0,2831092401,1615564397,17,railway.tram,"4047.27,1265.26 4039.69,1271.74 4033.46,1277.72",,center,148457213#0,
-153537606#5,9828800581,5087903173,17,railway.tram,"3545.32,1725.73 3545.17,1717.72 3544.06,1708.48 3543.95,1707.55 3542.17,1697.29 3538.69,1685.57 3529.41,1657.34 3512.65,1607.78",,center,153537606#5,
-153537612#0,9828800569,cluster_25954546_9068723929,17,railway.tram,"3541.86,1754.20 3541.02,1759.24 3540.56,1761.89 3538.05,1776.41 3535.16,1794.16 3532.06,1812.01 3528.01,1835.49 3526.44,1845.12",,center,143931933#6,
-153537612#1,cluster_25954547_29221622_9044259979_9828188543_9828800567_9828800573_9828800580,9828800569,17,railway.tram,"3543.90,1741.98 3541.86,1754.20",,center,153537612#1,
-153692976#0,2451531734,cluster_26871463_9830372765,3,highway.residential,"2528.75,1795.67 2513.63,1789.35 2511.25,1787.10 2507.60,1778.82 2506.77,1777.16",Linienstraße,,,
-153692976#1,cluster_5323317819_9817923260,2451531734,3,highway.residential,"2706.27,1868.14 2663.11,1850.12 2528.75,1795.67",Linienstraße,,,
-153692976#2,cluster_1448679340_5700389950_5700389951_9817923242_9817923302,cluster_5323317819_9817923260,3,highway.residential,"2809.65,1911.49 2706.27,1868.14",Linienstraße,,,
-153692978#2,cluster_6665554019_9817923259,cluster_311464976_3185200557_5700389948_5700389949,3,highway.residential,"2797.91,1961.63 2791.58,1978.45 2790.90,1980.66",Tucholskystraße,,,
-153692978#3,3185200556,cluster_6665554019_9817923259,3,highway.residential,"2800.56,1954.69 2797.91,1961.63",Tucholskystraße,,,
-153692984#0,5389742472,1663226742,3,highway.residential,"2546.02,1973.88 2523.74,2044.07 2511.35,2072.33 2509.00,2077.44 2489.43,2122.58 2486.51,2129.33",Novalisstraße,,,
-153692984#1,cluster_26871580_9805667044,5389742472,3,highway.residential,"2557.25,1938.50 2556.37,1941.28 2546.02,1973.88",Novalisstraße,,,
-153698380#2,2959830775,cluster_25661397_25662562_3767874527_3767874536_3767874549_3767875478_3767875479_8507892359,3,highway.residential,"2296.89,852.60 2296.70,841.74 2302.51,774.35 2303.68,763.81 2304.78,753.74",Neustädtische Kirchstraße,,,
-153698387#0,cluster_26747880_8110783768_8296993385,9710022584,10,highway.tertiary,"1911.88,1290.00 1908.82,1328.96 1907.88,1342.18 1905.69,1372.76 1905.26,1379.64",Luisenstraße,,,
-153698390#1,9962290111,cluster_1769589073_4603453626,3,highway.residential,"2444.33,1352.94 2461.67,1369.06",Schiffbauerdamm,,,
-153698390#2,1447185655,9962290111,3,highway.residential,"2422.54,1332.70 2443.96,1352.59 2444.33,1352.94",Schiffbauerdamm,,,
-153698391,4351377010,152692699,10,highway.tertiary,"1657.27,1378.48 1646.10,1391.14 1624.79,1413.43 1607.00,1430.17 1589.66,1444.30 1574.93,1454.46 1545.36,1471.67 1536.12,1475.62 1506.01,1488.50",Kapelle-Ufer,,,
-153698415#0,cluster_9566521507_9566521508,cluster_26747882_8296993384,10,highway.tertiary,"1920.58,1203.06 1921.37,1196.48 1922.90,1169.15 1925.90,1138.36 1927.57,1118.57 1931.44,1072.88",Luisenstraße,,,
-156364570#3,cluster_160503146_1633759809_27411250_311264850_5372980361_5727160041_5727160042_5727160043_5727160044_5727160045,887158680,10,highway.tertiary,"3504.42,1234.40 3510.54,1237.53 3523.96,1244.34",Anna-Louisa-Karsch-Straße,,,
-158023913#1,cluster_1206624322_6967775519,cluster_1206624326_6967775513,3,highway.residential,"2419.66,938.21 2396.78,936.56",Dorotheenstraße,,,
-158025179#0,cluster_9566521507_9566521508,9566521501,1,highway.service,"1910.47,1202.98 1903.54,1202.96 1839.62,1204.78 1836.69,1204.87",,,,
-15977422#1,cluster_25665679_4590472037_4590472042_4590472043_8305578764,9976632530,10,highway.tertiary,"2748.88,985.81 2745.23,992.17 2736.19,1084.76",Universitätsstraße,,,
-161106452,1203692834,303436670,1,highway.path,"2117.54,1772.92 2124.75,1757.24 2119.17,1738.66",,,,
-164039095#0,2088252949,271030233,3,highway.residential,"2335.98,1344.84 2347.61,1330.59 2378.92,1292.41",Bertolt-Brecht-Platz,,,
-165415464#1,cluster_2344513388_2344513396_2352703351_26871464_4567083493_9820547968_9821581098,672892368,3,highway.residential,"2812.71,1648.16 2814.09,1652.03 2821.88,1673.23 2830.58,1696.91",Tucholskystraße,,,
-168940071#0,858597929,27412072,3,highway.residential,"2717.62,1476.98 2744.80,1477.98 2752.55,1478.26",Ziegelstraße,,,
-168942727#0,cluster_4785948329_9830554028,27411252,3,highway.residential,"3629.18,1445.46 3620.51,1443.64 3597.59,1437.05 3540.86,1414.89 3533.18,1410.80",Dircksenstraße,,,
-168942727#1,cluster_21487185_779036561_9443073373_9443073375_9891723339,cluster_4785948329_9830554028,3,highway.residential,"3768.40,1442.51 3756.82,1445.65 3735.31,1449.49 3713.39,1451.86 3695.17,1452.50 3676.87,1451.72 3662.68,1450.82 3643.74,1448.51 3629.18,1445.46",Dircksenstraße,,,
-168943640#2,768684050,cluster_2086246928_28373974,3,highway.residential,"4101.42,543.39 4103.66,564.32 4104.64,572.90 4104.52,588.94",Klosterstraße,,,
-169660686#0,26747878,6623314301,3,highway.residential,"2282.88,1204.05 2336.66,1250.28 2349.64,1263.16 2370.54,1283.90",Schiffbauerdamm,,,
-169717723#2,cluster_5340467365_9805667038,cluster_1857078817_1857078819_21487162_26748887_3781110320_3781110322_3781110323_3781110324_3781110325_4363314592_4943615784_4943615793_51965345_8308269764_8308269765_8308269766_8308269767,11,highway.secondary,"2493.12,1905.63 2444.55,1890.73 2440.72,1889.63",Torstraße,,,
-169717723#3,3185200555,cluster_5340467365_9805667038,11,highway.secondary,"2514.19,1912.07 2510.15,1910.84 2500.55,1907.92 2493.12,1905.63",Torstraße,,,
-170097526,1812490331,4114007657,1,highway.service,"3489.84,513.21 3482.14,521.99 3472.06,533.49",,,,
-170370361#1,cluster_1819894827_5473650615,1815335438,1,highway.service,"3428.14,1236.98 3413.55,1265.99",,,,
-170370361#3,1815252268,cluster_1819894827_5473650615,1,highway.service,"3466.22,1241.87 3434.42,1225.39 3428.75,1236.12",,,,
-170855334,1819917468,cluster_1815335424_1819917465_662338385,1,highway.service,"3571.33,1201.46 3574.12,1198.87",,,,
-172080041#1,cluster_29039237_8296993380_8296993381_8296993397,cluster_29039235_8098189824_8296993395_8296993396,3,highway.residential,"1741.98,1358.04 1739.77,1361.41 1724.20,1385.15 1720.15,1391.73",Margarete-Steffin-Straße,,,
-172283311#1,9820547962,cluster_1832049011_9820547961,1,highway.service,"2947.02,1586.20 2942.60,1578.91",,,,
-176043799,cluster_1217161439_1217161453_26748919,1244082689,11,highway.secondary,"1989.54,2033.35 1997.59,2021.36 2001.29,2016.48",Hannoversche Straße,,,
-176043804#0,4456834416,cluster_10023486734_303436970,3,highway.residential,"2096.25,1909.04 2057.80,1881.65",Philippstraße,,,
-176043806#0,cluster_5142646319_9962315427,1447185681,10,highway.tertiary,"2271.52,1477.88 2298.94,1484.49",Reinhardtstraße,,,
-176043806#1,cluster_10023486735_345790016,cluster_5142646319_9962315427,10,highway.tertiary,"2240.11,1470.28 2271.52,1477.88",Reinhardtstraße,,,
-176043807#0,26747821,cluster_10023486735_345790016,10,highway.tertiary,"2187.08,1457.51 2240.11,1470.28",Reinhardtstraße,,,
-176043807#13,9710022585,1977037715,10,highway.tertiary,"1912.93,1391.60 1918.92,1392.93 1975.07,1406.73",Reinhardtstraße,,,
-176043807#4,2623152952,26747821,10,highway.tertiary,"2125.46,1442.65 2141.07,1446.42 2169.80,1453.35 2170.85,1453.60 2175.22,1454.68 2178.92,1455.57 2187.08,1457.51",Reinhardtstraße,,,
-176043811#0,9851063152,cluster_1375229179_9937500807,1,highway.service,"2096.39,1663.86 2118.37,1672.72",,,,
-176043815,688232303,708874736,1,highway.service,"2045.62,1968.10 2043.90,1966.74 2033.33,1958.43",,,,
-176043819#0,cluster_5534321656_688232246,4597099726,1,highway.service,"2034.05,1863.54 2028.79,1858.33",,,,
-176043819#1,303436694,cluster_5534321656_688232246,1,highway.service,"2043.22,1813.22 2041.26,1838.30 2034.05,1863.54",,,,
-176043822#2,1376167050,9869908570,1,highway.service,"2097.97,1802.99 2093.83,1809.68 2093.07,1810.91",,,,
-176043823#1,2460232853,cluster_1203301070_2460232852,1,highway.service,"2008.86,1644.25 2020.37,1627.82",,,,
-176273730#2,cluster_5394001565_5394001566_6400342990_6400342991_8110783758_8110783770,cluster_1348697004_1447899974_5824657588_5824657589_5824657593,12,highway.primary,"1938.82,885.06 1935.98,884.82 1931.63,884.45 1744.03,868.81 1726.07,863.51 1719.73,861.62 1710.57,858.93",Dorotheenstraße,,,
-188240629#0,cluster_21487159_2677676184_8098179343_8098179369_8098179371,2677666552,10,highway.tertiary,"1678.10,1332.55 1675.20,1331.73 1609.31,1296.53 1604.97,1294.00",Konrad-Adenauer-Straße,,,
-19002363#1,5451501371,cluster_196741369_29221567_9829191552_9829191572,10,highway.tertiary,"3881.65,1529.81 3893.72,1522.83",Münzstraße,,,
-19002363#2,cluster_21487186_3239759268_4558254719_9443073374_9829191562,5451501371,10,highway.tertiary,"3832.78,1557.72 3881.65,1529.81",Münzstraße,,,
-19002363#5,cluster_5451501364_9828268671,cluster_21487186_3239759268_4558254719_9443073374_9829191562,10,highway.tertiary,"3780.39,1591.29 3787.62,1587.64 3819.87,1566.07",Münzstraße,,,
-19002363#6,5451501360,cluster_5451501364_9828268671,10,highway.tertiary,"3745.08,1606.28 3753.50,1603.27 3765.60,1598.69 3776.73,1593.20 3780.39,1591.29",Münzstraße,,,
-19002363#8,cluster_1791264885_262470531_27411228_5451501357_5534476047_5534476048_588181343_860313203_9828188540_9830554045_9830554052,5451501360,10,highway.tertiary,"3735.61,1608.98 3739.28,1608.22 3745.08,1606.28",Münzstraße,,,
-192803983#0,287019923,688232163,1,highway.service,"1718.11,1992.19 1744.21,2008.09 1749.34,2009.91",Virchowweg,,,
-194069450#1,cluster_21487242_2264199819_6583929458_6583929462_6583929463_8507892381,2045820585,11,highway.secondary,"2513.30,728.52 2513.97,721.15 2516.70,686.70 2518.32,664.53",Friedrichstraße,,,
-194073678#1,2045862464,10196206499,1,highway.service,"2810.37,1247.37 2779.33,1173.65 2735.35,1169.25",,,,
-194159765#0,1448294025,6893021650,1,highway.service,"2196.30,1236.15 2211.92,1227.66 2215.37,1221.36 2227.91,1180.82 2234.32,1164.67",,,,
-194167247#0,2046756100,1928595407,1,highway.service,"2057.40,1180.86 2066.06,1190.90 2077.73,1232.43",,,,
-194167247#1,cluster_2046756041_6815725618,2046756100,1,highway.service,"2040.36,1109.84 2049.32,1118.37 2064.50,1165.13 2057.40,1180.86",,,,
-194167247#2,2046756040,cluster_2046756041_6815725618,1,highway.service,"2017.48,1098.08 2040.36,1109.84",,,,
-194167252,2046756049,cluster_2046756041_6815725618,1,highway.service,"2079.61,1146.44 2070.79,1117.90 2057.87,1114.48",,,,
-194167259#1,2046756126,2046756124,1,highway.service,"2138.60,1202.15 2093.61,1215.98 2088.62,1199.86 2095.47,1197.76",,,,
-194177676,2046943012,2046942958,1,highway.service,"3483.83,701.16 3497.76,686.73 3508.06,674.18 3514.98,661.19",,,,
-194177696,2046942849,2046942863,1,highway.service,"3533.92,608.71 3559.75,628.91 3549.93,641.41 3524.09,621.22",,,,
-194177700#0,2046942941,2046942863,1,highway.service,"3500.69,651.58 3508.70,641.80 3518.61,629.87 3524.09,621.22",,,,
-194962375#0,5931763570,cluster_21487209_2480337678_29219440_3831343134_4566145593_4566145597_5747234977_768074054,3,highway.residential,"3797.54,907.03 3793.70,904.15 3778.79,893.01 3775.78,891.20",Rathausstraße,,,
-194962375#2,8793912192,5747234979,3,highway.residential,"3867.08,946.43 3862.01,953.18 3822.27,925.76",Rathausstraße,,,
-194962998#0,10075520446,25665007,1,highway.service,"3241.22,785.11 3233.90,796.41 3226.94,808.63",,,,
-194962998#1,9015926597,10075520446,1,highway.service,"3274.79,732.18 3253.18,766.65 3241.22,785.11",,,,
-194962998#2,6976142751,9015926597,1,highway.service,"3326.26,645.81 3337.67,654.29 3333.01,661.71 3274.79,732.18",,,,
-195088658#1,5403940732,5403940731,1,highway.path,"2131.70,603.40 2117.51,611.33 2106.81,620.72",,,,
-195088845,2055804923,2055804552,1,highway.service,"2283.50,618.14 2283.87,612.53 2286.26,605.00 2287.24,600.52 2289.80,582.97",,,,
-195089288#2,2055808883,2055804923,1,highway.service,"2265.00,676.37 2279.10,677.01 2283.50,618.14",,,,
-195089504,2055808883,2055808887,1,highway.service,"2265.00,676.37 2262.69,702.09 2261.94,717.37",,,,
-195091665#1,8098189825,cluster_29039235_8098189824_8296993395_8296993396,3,highway.residential,"1688.89,1362.88 1711.47,1393.89 1712.77,1395.68",Unterbaumstraße,,,
-195104956#0,6893021649,26747878,3,highway.residential,"2268.39,1189.86 2272.55,1194.18 2282.88,1204.05",Schiffbauerdamm,,,
-195104960#0,6893021650,6893021649,3,highway.residential,"2234.32,1164.67 2242.78,1170.07 2268.39,1189.86",Schiffbauerdamm,,,
-195104960#1,6815725613,6893021650,3,highway.residential,"2125.19,1111.04 2202.06,1146.87 2221.35,1156.67 2234.32,1164.67",Schiffbauerdamm,,,
-195104960#3,2046756037,1663267163,3,highway.residential,"2011.86,1072.85 2033.12,1072.77 2044.95,1074.92 2055.06,1078.36",Schiffbauerdamm,,,
-195104960#4,cluster_26747882_8296993384,2046756037,3,highway.residential,"1937.81,1072.88 1940.29,1072.88 2011.86,1072.85",Schiffbauerdamm,,,
-195105328#0,262482669,9962290094,3,highway.residential,"2295.81,1124.70 2305.69,1133.24 2345.78,1169.96 2352.15,1175.60",Reichstagufer,,,
-195262644#1,2057354702,10008135958,1,highway.path,"2845.78,1021.47 2832.96,1032.87 2821.23,1047.53 2810.78,1064.85 2809.20,1075.92",,,,
-195397539,1635318752,29192953,3,highway.residential,"2910.55,1184.70 2922.33,1169.69 2925.24,1166.14",Am Kupfergraben,,,
-195397541#0,cluster_1217651538_9974457100,1635318752,3,highway.residential,"2908.88,1186.72 2910.55,1184.70",Am Kupfergraben,,,
-195397541#2,9882048402,cluster_1217651538_9974457100,3,highway.residential,"2900.62,1196.91 2906.39,1189.79",Am Kupfergraben,,,
-195397542,2190311075,27412235,19,railway.light_rail,"2677.82,1105.91 2692.16,1105.91 2706.35,1105.75 2720.95,1105.57",,center,195397542,
-195397561#0,4745324439,26701256,3,highway.residential,"2612.19,1111.44 2612.30,1111.15 2614.41,1106.24 2614.90,1103.18 2617.08,1085.71 2617.66,1080.85",Planckstraße,,,
-195397561#1,3754652238,4745324439,3,highway.residential,"2605.06,1130.13 2608.00,1122.60 2612.19,1111.44",Planckstraße,,,
-195397561#2,cluster_26701259_6690679589,3754652238,3,highway.residential,"2566.46,1247.08 2568.24,1235.09 2570.46,1226.69 2572.36,1219.52 2586.40,1180.69 2591.93,1166.00 2593.85,1160.90 2596.84,1152.93 2602.69,1136.71 2605.06,1130.13",Planckstraße,,,
-195397561#4,cluster_26701262_9962315453,cluster_26701259_6690679589,3,highway.residential,"2561.42,1304.37 2562.80,1289.83 2563.65,1280.83 2564.66,1265.81 2565.96,1252.34",Planckstraße,,,
-195411606,1635318723,3463843411,10,highway.tertiary,"2734.94,1095.84 2732.94,1111.88 2731.81,1122.81",Geschwister-Scholl-Straße,,,
-196844844,2071374914,27412237,19,railway.light_rail,"2223.71,1211.11 2203.24,1218.68 2184.69,1225.36",,center,196844844,
-196844847,2071374989,2071375005,19,railway.light_rail,"2028.34,1254.70 2019.01,1255.29 2009.21,1256.43 2000.41,1257.74",,center,196844847,
-199425794,2094266949,2094266923,18,railway.subway,"4133.47,1161.36 4129.99,1157.50 4119.96,1144.75 4116.11,1141.09",,center,199425794,
-199425795#0,6494918328,5974085816,18,railway.subway,"4036.58,1086.61 3986.46,1047.94 3969.58,1036.01 3921.96,1002.10 3868.32,964.56 3842.77,947.03 3785.88,909.19 3774.76,901.47 3743.57,886.11 3710.30,871.31 3662.31,852.25 3597.83,825.68 3539.21,801.86 3503.66,787.26 3468.43,774.79 3440.96,767.67 3412.64,761.83 3379.75,757.24 3349.80,755.68 3320.34,756.25 3287.18,759.17 3256.11,764.04",C,center,-942849698,
-199579024#2,2095738511,2095738494,18,railway.subway,"3991.78,1470.01 4029.93,1433.86 4078.38,1374.64 4099.69,1356.27 4131.88,1331.37 4149.98,1317.47",,center,199579024#2,
-199579028#2,2095738506,2095738496,18,railway.subway,"4027.46,1433.08 4063.97,1395.16 4080.69,1377.53 4101.64,1359.29 4134.19,1334.20 4152.65,1320.03",,center,199579028#2,
-201685782,2046756037,2046756040,1,highway.service,"2011.86,1072.85 2012.58,1081.60 2014.98,1090.52 2017.48,1098.08",,,,
-202156991,6658846852,1473258664,2,highway.living_street,"3267.20,1107.88 3263.31,1105.03 3249.08,1095.36",Bodestraße,,,
-202157003#0,1474316003,5339623423,1,highway.service,"3131.84,1220.36 3142.17,1222.32 3151.00,1220.37 3160.20,1214.10 3169.91,1201.05 3171.91,1198.37 3174.55,1194.89",,,,
-202157003#1,1473296997,1474316003,1,highway.service,"3121.51,1212.60 3126.00,1217.63 3131.84,1220.36",,,,
-202157031#0,5481132473,1473296997,1,highway.service,"3129.02,1171.39 3125.92,1175.51 3119.95,1183.58 3115.97,1192.93 3116.24,1203.01 3121.51,1212.60",,,,
-202157031#3,cluster_1473258683_1474045661,5473650618,1,highway.service,"3173.16,1112.40 3164.35,1124.18",,,,
-202157031#4,1473258672,cluster_1473258683_1474045661,1,highway.service,"3158.77,1101.60 3173.16,1112.40",,,,
-202162472,2121378263,196693480,1,highway.service,"4192.22,1390.45 4159.48,1415.33 4130.37,1438.23",,,,
-202817674#2,9015926604,262479941,3,highway.residential,"3476.75,696.66 3455.94,683.46 3451.74,680.79 3436.92,671.39",Schloßplatz,,,
-203422459,2134323783,6439731007,19,railway.light_rail,"4188.18,1065.90 4178.02,1076.44 4140.99,1114.75",,center,203422459,
-222328410,1769589022,cluster_1769589042_8305578767_8305578768_9962290100_9962315444_9975087425,11,highway.secondary,"2469.30,1293.75 2470.37,1283.40",Friedrichstraße,,,
-225400578#1,2341815036,cluster_2341815018_26871465_9068723928_9821581099,3,highway.residential,"2982.33,1570.59 2979.03,1563.16",Krausnickstraße,,,
-225400578#2,1503717543,2341815036,3,highway.residential,"3052.94,1639.89 3031.58,1633.87 3028.97,1632.14 2982.33,1570.59",Krausnickstraße,,,
-23121445#0,8583097596,29194635,3,highway.residential,"3268.79,1001.98 3233.71,1059.15 3222.04,1078.10",Am Lustgarten,,,
-23121445#5,cluster_1472911017_697323164,2121324849,3,highway.residential,"3342.47,882.65 3327.04,907.94",Am Lustgarten,,,
-23129533#0,9887288656,cluster_1446059159_1446059160,1,highway.service,"2065.93,1558.06 2052.43,1554.80 2050.42,1553.54 2048.89,1551.75 2047.93,1549.39 2047.79,1546.86 2051.04,1536.05 2052.83,1528.85",,,,
-23129533#1,1446059161,9887288656,1,highway.service,"2079.29,1535.21 2077.48,1542.32 2074.90,1552.97 2073.86,1555.12 2072.20,1556.84 2070.65,1557.74 2068.93,1558.26 2067.13,1558.35 2065.93,1558.06",,,,
-23294704#1,cluster_252148949_8417623242,cluster_252148497_9830552370,3,highway.residential,"4098.37,1958.72 4074.54,1921.41",Zolastraße,,,
-234463928#0,1275468904,2425782615,3,highway.residential,"3760.03,1402.21 3756.47,1394.00 3751.92,1387.81",Rochstraße,,,
-234463931#0,3761690077,8091138734,3,highway.residential,"3724.38,1364.76 3719.90,1361.30 3715.49,1357.78 3713.97,1356.53",Rochstraße,,,
-235503139,293226261,1075544310,1,highway.path,"2890.20,1361.67 2890.64,1363.00 2892.07,1367.23",,,,
-23755950#0,5190500376,25663722,10,highway.tertiary,"3092.19,553.71 3084.18,551.75 3077.30,550.25 3046.11,545.45",Werderscher Markt,,,
-23755950#4,cluster_160514854_283035794,7286123348,10,highway.tertiary,"3126.57,563.47 3119.75,561.33 3114.15,559.57 3106.89,557.64",Werderscher Markt,,,
-23809670#1,538835656,cluster_27411258_2796846632_30731464,10,highway.tertiary,"3338.30,1175.51 3333.80,1188.33 3330.09,1203.55 3326.08,1221.58 3322.11,1242.74 3321.16,1252.85 3322.75,1281.78 3316.36,1303.46",Burgstraße,,,
